,technology,location,capacity_type,technology_existing,scenario_
12768,hydrogen_pipeline,CH01-FRC2,power,0,0.0
12769,hydrogen_pipeline,CH01-FRK2,power,0,0.0
12770,hydrogen_pipeline,CH01-ITC1,power,0,0.0
12771,hydrogen_pipeline,CH01-ITC2,power,0,0.0
12772,hydrogen_pipeline,CH02-CH01,power,0,0.0
12773,hydrogen_pipeline,CH02-CH03,power,0,0.0
12774,hydrogen_pipeline,CH02-CH06,power,0,0.0
12775,hydrogen_pipeline,CH02-FRC2,power,0,0.0
12776,hydrogen_pipeline,CH02-FRF1,power,0,0.0
12777,hydrogen_pipeline,CH03-CH02,power,0,0.0
12778,hydrogen_pipeline,CH03-CH04,power,0,0.0
12779,hydrogen_pipeline,CH03-CH06,power,0,0.0
12780,hydrogen_pipeline,CH03-DE13,power,0,0.0
12781,hydrogen_pipeline,CH03-FRF1,power,0,0.0
12782,hydrogen_pipeline,CH04-CH03,power,0,0.0
12783,hydrogen_pipeline,CH04-CH05,power,0,0.0
12784,hydrogen_pipeline,CH04-CH06,power,0,0.0
12785,hydrogen_pipeline,CH04-DE13,power,0,0.0
12786,hydrogen_pipeline,CH05-AT33,power,0,0.0
12787,hydrogen_pipeline,CH05-AT34,power,0,0.0
12788,hydrogen_pipeline,CH05-CH04,power,0,0.0
12789,hydrogen_pipeline,CH05-CH06,power,0,0.0
12790,hydrogen_pipeline,CH05-CH07,power,0,0.0
12791,hydrogen_pipeline,CH05-DE13,power,0,0.0
12792,hydrogen_pipeline,CH05-DE14,power,0,0.0
12793,hydrogen_pipeline,CH05-DE27,power,0,0.0
12794,hydrogen_pipeline,CH05-ITC4,power,0,0.0
12795,hydrogen_pipeline,CH05-ITH1,power,0,0.0
12796,hydrogen_pipeline,CH05-LI00,power,0,0.0
12797,hydrogen_pipeline,CH06-CH01,power,0,0.0
12798,hydrogen_pipeline,CH06-CH02,power,0,0.0
12799,hydrogen_pipeline,CH06-CH03,power,0,0.0
12800,hydrogen_pipeline,CH06-CH04,power,0,0.0
12801,hydrogen_pipeline,CH06-CH05,power,0,0.0
12802,hydrogen_pipeline,CH06-CH07,power,0,0.0
12803,hydrogen_pipeline,CH07-CH01,power,0,0.0
12804,hydrogen_pipeline,CH07-CH05,power,0,0.0
12805,hydrogen_pipeline,CH07-CH06,power,0,0.0
12806,hydrogen_pipeline,CH07-ITC1,power,0,0.0
12807,hydrogen_pipeline,CH07-ITC4,power,0,0.0
12808,hydrogen_pipeline,CZ01-CZ02,power,0,0.0
12809,hydrogen_pipeline,CZ02-CZ01,power,0,0.0
12810,hydrogen_pipeline,CZ02-CZ03,power,0,0.0
12811,hydrogen_pipeline,CZ02-CZ04,power,0,0.0
12812,hydrogen_pipeline,CZ02-CZ05,power,0,0.0
12813,hydrogen_pipeline,CZ02-CZ06,power,0,0.0
12814,hydrogen_pipeline,CZ03-AT12,power,0,0.0
12815,hydrogen_pipeline,CZ03-AT31,power,0,0.0
12816,hydrogen_pipeline,CZ03-CZ02,power,0,0.0
12817,hydrogen_pipeline,CZ03-CZ04,power,0,0.0
12818,hydrogen_pipeline,CZ03-CZ06,power,0,0.0
12819,hydrogen_pipeline,CZ03-DE22,power,0,0.0
12820,hydrogen_pipeline,CZ03-DE23,power,0,0.0
12821,hydrogen_pipeline,CZ04-CZ02,power,0,0.0
12822,hydrogen_pipeline,CZ04-CZ03,power,0,0.0
12823,hydrogen_pipeline,CZ04-CZ05,power,0,0.0
12824,hydrogen_pipeline,CZ04-DE23,power,0,0.0
12825,hydrogen_pipeline,CZ04-DE24,power,0,0.0
12826,hydrogen_pipeline,CZ04-DED2,power,0,0.0
12827,hydrogen_pipeline,CZ04-DED4,power,0,0.0
12828,hydrogen_pipeline,CZ05-CZ02,power,0,0.0
12829,hydrogen_pipeline,CZ05-CZ04,power,0,0.0
12830,hydrogen_pipeline,CZ05-CZ06,power,0,0.0
12831,hydrogen_pipeline,CZ05-CZ07,power,0,0.0
12832,hydrogen_pipeline,CZ05-DED2,power,0,0.0
12833,hydrogen_pipeline,CZ05-PL51,power,0,0.0
12834,hydrogen_pipeline,CZ06-AT12,power,0,0.0
12835,hydrogen_pipeline,CZ06-CZ02,power,0,0.0
12836,hydrogen_pipeline,CZ06-CZ03,power,0,0.0
12837,hydrogen_pipeline,CZ06-CZ05,power,0,0.0
12838,hydrogen_pipeline,CZ06-CZ07,power,0,0.0
12839,hydrogen_pipeline,CZ06-SK02,power,0,0.0
12840,hydrogen_pipeline,CZ07-CZ05,power,0,0.0
12841,hydrogen_pipeline,CZ07-CZ06,power,0,0.0
12842,hydrogen_pipeline,CZ07-CZ08,power,0,0.0
12843,hydrogen_pipeline,CZ07-PL51,power,0,0.0
12844,hydrogen_pipeline,CZ07-PL52,power,0,0.0
12845,hydrogen_pipeline,CZ07-SK02,power,0,0.0
12846,hydrogen_pipeline,CZ07-SK03,power,0,0.0
12847,hydrogen_pipeline,CZ08-CZ07,power,0,0.0
12848,hydrogen_pipeline,CZ08-PL22,power,0,0.0
12849,hydrogen_pipeline,CZ08-PL52,power,0,0.0
12850,hydrogen_pipeline,CZ08-SK03,power,0,0.0
12851,hydrogen_pipeline,DE11-DE12,power,0,0.0
12852,hydrogen_pipeline,DE11-DE14,power,0,0.0
12853,hydrogen_pipeline,DE11-DE25,power,0,0.0
12854,hydrogen_pipeline,DE11-DE26,power,0,0.0
12855,hydrogen_pipeline,DE11-DE27,power,0,0.0
12856,hydrogen_pipeline,DE12-DE11,power,0,0.0
12857,hydrogen_pipeline,DE12-DE13,power,0,0.0
12858,hydrogen_pipeline,DE12-DE14,power,0,0.0
12859,hydrogen_pipeline,DE12-DE26,power,0,0.0
12860,hydrogen_pipeline,DE12-DE71,power,0,0.0
12861,hydrogen_pipeline,DE12-DEB3,power,0,0.0
12862,hydrogen_pipeline,DE12-FRF1,power,0,0.0
12863,hydrogen_pipeline,DE13-CH03,power,0,0.0
12864,hydrogen_pipeline,DE13-CH04,power,0,0.0
12865,hydrogen_pipeline,DE13-CH05,power,0,0.0
12866,hydrogen_pipeline,DE13-DE12,power,0,0.0
12867,hydrogen_pipeline,DE13-DE14,power,0,0.0
12868,hydrogen_pipeline,DE13-FRF1,power,0,0.0
12869,hydrogen_pipeline,DE14-AT34,power,0,0.0
12870,hydrogen_pipeline,DE14-CH05,power,0,0.0
12871,hydrogen_pipeline,DE14-DE11,power,0,0.0
12872,hydrogen_pipeline,DE14-DE12,power,0,0.0
12873,hydrogen_pipeline,DE14-DE13,power,0,0.0
12874,hydrogen_pipeline,DE14-DE27,power,0,0.0
12875,hydrogen_pipeline,DE21-AT31,power,0,0.0
12876,hydrogen_pipeline,DE21-AT32,power,0,0.0
12877,hydrogen_pipeline,DE21-AT33,power,0,0.0
12878,hydrogen_pipeline,DE21-DE22,power,0,0.0
12879,hydrogen_pipeline,DE21-DE23,power,0,0.0
12880,hydrogen_pipeline,DE21-DE25,power,0,0.0
12881,hydrogen_pipeline,DE21-DE27,power,0,0.0
12882,hydrogen_pipeline,DE22-AT31,power,0,0.0
12883,hydrogen_pipeline,DE22-CZ03,power,0,0.0
12884,hydrogen_pipeline,DE22-DE21,power,0,0.0
12885,hydrogen_pipeline,DE22-DE23,power,0,0.0
12886,hydrogen_pipeline,DE23-CZ03,power,0,0.0
12887,hydrogen_pipeline,DE23-CZ04,power,0,0.0
12888,hydrogen_pipeline,DE23-DE21,power,0,0.0
12889,hydrogen_pipeline,DE23-DE22,power,0,0.0
12890,hydrogen_pipeline,DE23-DE24,power,0,0.0
12891,hydrogen_pipeline,DE23-DE25,power,0,0.0
12892,hydrogen_pipeline,DE24-CZ04,power,0,0.0
12893,hydrogen_pipeline,DE24-DE23,power,0,0.0
12894,hydrogen_pipeline,DE24-DE25,power,0,0.0
12895,hydrogen_pipeline,DE24-DE26,power,0,0.0
12896,hydrogen_pipeline,DE24-DED4,power,0,0.0
12897,hydrogen_pipeline,DE24-DEG0,power,0,0.0
12898,hydrogen_pipeline,DE25-DE11,power,0,0.0
12899,hydrogen_pipeline,DE25-DE21,power,0,0.0
12900,hydrogen_pipeline,DE25-DE23,power,0,0.0
12901,hydrogen_pipeline,DE25-DE24,power,0,0.0
12902,hydrogen_pipeline,DE25-DE26,power,0,0.0
12903,hydrogen_pipeline,DE25-DE27,power,0,0.0
12904,hydrogen_pipeline,DE26-DE11,power,0,0.0
12905,hydrogen_pipeline,DE26-DE12,power,0,0.0
12906,hydrogen_pipeline,DE26-DE24,power,0,0.0
12907,hydrogen_pipeline,DE26-DE25,power,0,0.0
12908,hydrogen_pipeline,DE26-DE71,power,0,0.0
12909,hydrogen_pipeline,DE26-DE73,power,0,0.0
12910,hydrogen_pipeline,DE26-DEG0,power,0,0.0
12911,hydrogen_pipeline,DE27-AT33,power,0,0.0
12912,hydrogen_pipeline,DE27-AT34,power,0,0.0
12913,hydrogen_pipeline,DE27-CH05,power,0,0.0
12914,hydrogen_pipeline,DE27-DE11,power,0,0.0
12915,hydrogen_pipeline,DE27-DE14,power,0,0.0
12916,hydrogen_pipeline,DE27-DE21,power,0,0.0
12917,hydrogen_pipeline,DE27-DE25,power,0,0.0
12918,hydrogen_pipeline,DE30-DE40,power,0,0.0
12919,hydrogen_pipeline,DE40-DE30,power,0,0.0
12920,hydrogen_pipeline,DE40-DE80,power,0,0.0
12921,hydrogen_pipeline,DE40-DE93,power,0,0.0
12922,hydrogen_pipeline,DE40-DED2,power,0,0.0
12923,hydrogen_pipeline,DE40-DED5,power,0,0.0
12924,hydrogen_pipeline,DE40-DEE0,power,0,0.0
12925,hydrogen_pipeline,DE40-PL42,power,0,0.0
12926,hydrogen_pipeline,DE40-PL43,power,0,0.0
12927,hydrogen_pipeline,DE50-DE92,power,0,0.0
12928,hydrogen_pipeline,DE50-DE93,power,0,0.0
12929,hydrogen_pipeline,DE50-DE94,power,0,0.0
12930,hydrogen_pipeline,DE60-DE93,power,0,0.0
12931,hydrogen_pipeline,DE60-DEF0,power,0,0.0
12932,hydrogen_pipeline,DE71-DE12,power,0,0.0
12933,hydrogen_pipeline,DE71-DE26,power,0,0.0
12934,hydrogen_pipeline,DE71-DE72,power,0,0.0
12935,hydrogen_pipeline,DE71-DE73,power,0,0.0
12936,hydrogen_pipeline,DE71-DEB1,power,0,0.0
12937,hydrogen_pipeline,DE71-DEB3,power,0,0.0
12938,hydrogen_pipeline,DE72-DE71,power,0,0.0
12939,hydrogen_pipeline,DE72-DE73,power,0,0.0
12940,hydrogen_pipeline,DE72-DEA5,power,0,0.0
12941,hydrogen_pipeline,DE72-DEB1,power,0,0.0
12942,hydrogen_pipeline,DE73-DE26,power,0,0.0
12943,hydrogen_pipeline,DE73-DE71,power,0,0.0
12944,hydrogen_pipeline,DE73-DE72,power,0,0.0
12945,hydrogen_pipeline,DE73-DE91,power,0,0.0
12946,hydrogen_pipeline,DE73-DEA4,power,0,0.0
12947,hydrogen_pipeline,DE73-DEA5,power,0,0.0
12948,hydrogen_pipeline,DE73-DEG0,power,0,0.0
12949,hydrogen_pipeline,DE80-DE40,power,0,0.0
12950,hydrogen_pipeline,DE80-DE93,power,0,0.0
12951,hydrogen_pipeline,DE80-DEF0,power,0,0.0
12952,hydrogen_pipeline,DE80-PL42,power,0,0.0
12953,hydrogen_pipeline,DE91-DE73,power,0,0.0
12954,hydrogen_pipeline,DE91-DE92,power,0,0.0
12955,hydrogen_pipeline,DE91-DE93,power,0,0.0
12956,hydrogen_pipeline,DE91-DEA4,power,0,0.0
12957,hydrogen_pipeline,DE91-DEE0,power,0,0.0
12958,hydrogen_pipeline,DE91-DEG0,power,0,0.0
12959,hydrogen_pipeline,DE92-DE50,power,0,0.0
12960,hydrogen_pipeline,DE92-DE91,power,0,0.0
12961,hydrogen_pipeline,DE92-DE93,power,0,0.0
12962,hydrogen_pipeline,DE92-DE94,power,0,0.0
12963,hydrogen_pipeline,DE92-DEA4,power,0,0.0
12964,hydrogen_pipeline,DE93-DE40,power,0,0.0
12965,hydrogen_pipeline,DE93-DE50,power,0,0.0
12966,hydrogen_pipeline,DE93-DE60,power,0,0.0
12967,hydrogen_pipeline,DE93-DE80,power,0,0.0
12968,hydrogen_pipeline,DE93-DE91,power,0,0.0
12969,hydrogen_pipeline,DE93-DE92,power,0,0.0
12970,hydrogen_pipeline,DE93-DE94,power,0,0.0
12971,hydrogen_pipeline,DE93-DEE0,power,0,0.0
12972,hydrogen_pipeline,DE93-DEF0,power,0,0.0
12973,hydrogen_pipeline,DE94-DE50,power,0,0.0
12974,hydrogen_pipeline,DE94-DE92,power,0,0.0
12975,hydrogen_pipeline,DE94-DE93,power,0,0.0
12976,hydrogen_pipeline,DE94-DEA3,power,0,0.0
12977,hydrogen_pipeline,DE94-DEA4,power,0,0.0
12978,hydrogen_pipeline,DE94-NL11,power,0,0.0
12979,hydrogen_pipeline,DE94-NL13,power,0,0.0
12980,hydrogen_pipeline,DE94-NL21,power,0,0.0
12981,hydrogen_pipeline,DEA1-DEA2,power,0,0.0
12982,hydrogen_pipeline,DEA1-DEA3,power,0,0.0
12983,hydrogen_pipeline,DEA1-DEA5,power,0,0.0
12984,hydrogen_pipeline,DEA1-NL22,power,0,0.0
12985,hydrogen_pipeline,DEA1-NL42,power,0,0.0
12986,hydrogen_pipeline,DEA2-BE33,power,0,0.0
12987,hydrogen_pipeline,DEA2-DEA1,power,0,0.0
12988,hydrogen_pipeline,DEA2-DEA5,power,0,0.0
12989,hydrogen_pipeline,DEA2-DEB1,power,0,0.0
12990,hydrogen_pipeline,DEA2-DEB2,power,0,0.0
12991,hydrogen_pipeline,DEA2-NL42,power,0,0.0
12992,hydrogen_pipeline,DEA3-DE94,power,0,0.0
12993,hydrogen_pipeline,DEA3-DEA1,power,0,0.0
12994,hydrogen_pipeline,DEA3-DEA4,power,0,0.0
12995,hydrogen_pipeline,DEA3-DEA5,power,0,0.0
12996,hydrogen_pipeline,DEA3-NL21,power,0,0.0
12997,hydrogen_pipeline,DEA3-NL22,power,0,0.0
12998,hydrogen_pipeline,DEA4-DE73,power,0,0.0
12999,hydrogen_pipeline,DEA4-DE91,power,0,0.0
13000,hydrogen_pipeline,DEA4-DE92,power,0,0.0
13001,hydrogen_pipeline,DEA4-DE94,power,0,0.0
13002,hydrogen_pipeline,DEA4-DEA3,power,0,0.0
13003,hydrogen_pipeline,DEA4-DEA5,power,0,0.0
13004,hydrogen_pipeline,DEA5-DE72,power,0,0.0
13005,hydrogen_pipeline,DEA5-DE73,power,0,0.0
13006,hydrogen_pipeline,DEA5-DEA1,power,0,0.0
13007,hydrogen_pipeline,DEA5-DEA2,power,0,0.0
13008,hydrogen_pipeline,DEA5-DEA3,power,0,0.0
13009,hydrogen_pipeline,DEA5-DEA4,power,0,0.0
13010,hydrogen_pipeline,DEA5-DEB1,power,0,0.0
13011,hydrogen_pipeline,DEB1-DE71,power,0,0.0
13012,hydrogen_pipeline,DEB1-DE72,power,0,0.0
13013,hydrogen_pipeline,DEB1-DEA2,power,0,0.0
13014,hydrogen_pipeline,DEB1-DEA5,power,0,0.0
13015,hydrogen_pipeline,DEB1-DEB2,power,0,0.0
13016,hydrogen_pipeline,DEB1-DEB3,power,0,0.0
13017,hydrogen_pipeline,DEB1-DEC0,power,0,0.0
13018,hydrogen_pipeline,DEB2-BE33,power,0,0.0
13019,hydrogen_pipeline,DEB2-DEA2,power,0,0.0
13020,hydrogen_pipeline,DEB2-DEB1,power,0,0.0
13021,hydrogen_pipeline,DEB2-DEC0,power,0,0.0
13022,hydrogen_pipeline,DEB2-LU00,power,0,0.0
13023,hydrogen_pipeline,DEB3-DE12,power,0,0.0
13024,hydrogen_pipeline,DEB3-DE71,power,0,0.0
13025,hydrogen_pipeline,DEB3-DEB1,power,0,0.0
13026,hydrogen_pipeline,DEB3-DEC0,power,0,0.0
13027,hydrogen_pipeline,DEB3-FRF1,power,0,0.0
13028,hydrogen_pipeline,DEB3-FRF3,power,0,0.0
13029,hydrogen_pipeline,DEC0-DEB1,power,0,0.0
13030,hydrogen_pipeline,DEC0-DEB2,power,0,0.0
13031,hydrogen_pipeline,DEC0-DEB3,power,0,0.0
13032,hydrogen_pipeline,DEC0-FRF3,power,0,0.0
13033,hydrogen_pipeline,DEC0-LU00,power,0,0.0
13034,hydrogen_pipeline,DED2-CZ04,power,0,0.0
13035,hydrogen_pipeline,DED2-CZ05,power,0,0.0
13036,hydrogen_pipeline,DED2-DE40,power,0,0.0
13037,hydrogen_pipeline,DED2-DED4,power,0,0.0
13038,hydrogen_pipeline,DED2-DED5,power,0,0.0
13039,hydrogen_pipeline,DED2-PL43,power,0,0.0
13040,hydrogen_pipeline,DED2-PL51,power,0,0.0
13041,hydrogen_pipeline,DED4-CZ04,power,0,0.0
13042,hydrogen_pipeline,DED4-DE24,power,0,0.0
13043,hydrogen_pipeline,DED4-DED2,power,0,0.0
13044,hydrogen_pipeline,DED4-DED5,power,0,0.0
13045,hydrogen_pipeline,DED4-DEG0,power,0,0.0
13046,hydrogen_pipeline,DED5-DE40,power,0,0.0
13047,hydrogen_pipeline,DED5-DED2,power,0,0.0
13048,hydrogen_pipeline,DED5-DED4,power,0,0.0
13049,hydrogen_pipeline,DED5-DEE0,power,0,0.0
13050,hydrogen_pipeline,DED5-DEG0,power,0,0.0
13051,hydrogen_pipeline,DEE0-DE40,power,0,0.0
13052,hydrogen_pipeline,DEE0-DE91,power,0,0.0
13053,hydrogen_pipeline,DEE0-DE93,power,0,0.0
13054,hydrogen_pipeline,DEE0-DED5,power,0,0.0
13055,hydrogen_pipeline,DEE0-DEG0,power,0,0.0
13056,hydrogen_pipeline,DEF0-DE60,power,0,0.0
13057,hydrogen_pipeline,DEF0-DE80,power,0,0.0
13058,hydrogen_pipeline,DEF0-DE93,power,0,0.0
13059,hydrogen_pipeline,DEF0-DK03,power,0,0.0
13060,hydrogen_pipeline,DEG0-DE24,power,0,0.0
13061,hydrogen_pipeline,DEG0-DE26,power,0,0.0
13062,hydrogen_pipeline,DEG0-DE73,power,0,0.0
13063,hydrogen_pipeline,DEG0-DE91,power,0,0.0
13064,hydrogen_pipeline,DEG0-DED4,power,0,0.0
13065,hydrogen_pipeline,DEG0-DED5,power,0,0.0
13066,hydrogen_pipeline,DEG0-DEE0,power,0,0.0
13067,hydrogen_pipeline,DK01-DK02,power,0,0.0
13068,hydrogen_pipeline,DK02-DK01,power,0,0.0
13069,hydrogen_pipeline,DK03-DEF0,power,0,0.0
13070,hydrogen_pipeline,DK03-DK04,power,0,0.0
13071,hydrogen_pipeline,DK04-DK03,power,0,0.0
13072,hydrogen_pipeline,DK04-DK05,power,0,0.0
13073,hydrogen_pipeline,DK05-DK04,power,0,0.0
13074,hydrogen_pipeline,EE00-LV00,power,0,0.0
13075,hydrogen_pipeline,EL30-EL64,power,0,0.0
13076,hydrogen_pipeline,EL30-EL65,power,0,0.0
13077,hydrogen_pipeline,EL51-BG41,power,0,0.0
13078,hydrogen_pipeline,EL51-BG42,power,0,0.0
13079,hydrogen_pipeline,EL51-EL52,power,0,0.0
13080,hydrogen_pipeline,EL51-TR21,power,0,0.0
13081,hydrogen_pipeline,EL52-BG41,power,0,0.0
13082,hydrogen_pipeline,EL52-EL51,power,0,0.0
13083,hydrogen_pipeline,EL52-EL53,power,0,0.0
13084,hydrogen_pipeline,EL52-EL61,power,0,0.0
13085,hydrogen_pipeline,EL52-MK00,power,0,0.0
13086,hydrogen_pipeline,EL53-AL03,power,0,0.0
13087,hydrogen_pipeline,EL53-EL52,power,0,0.0
13088,hydrogen_pipeline,EL53-EL54,power,0,0.0
13089,hydrogen_pipeline,EL53-EL61,power,0,0.0
13090,hydrogen_pipeline,EL53-MK00,power,0,0.0
13091,hydrogen_pipeline,EL54-AL03,power,0,0.0
13092,hydrogen_pipeline,EL54-EL53,power,0,0.0
13093,hydrogen_pipeline,EL54-EL61,power,0,0.0
13094,hydrogen_pipeline,EL54-EL63,power,0,0.0
13095,hydrogen_pipeline,EL61-EL52,power,0,0.0
13096,hydrogen_pipeline,EL61-EL53,power,0,0.0
13097,hydrogen_pipeline,EL61-EL54,power,0,0.0
13098,hydrogen_pipeline,EL61-EL63,power,0,0.0
13099,hydrogen_pipeline,EL61-EL64,power,0,0.0
13100,hydrogen_pipeline,EL63-EL54,power,0,0.0
13101,hydrogen_pipeline,EL63-EL61,power,0,0.0
13102,hydrogen_pipeline,EL63-EL64,power,0,0.0
13103,hydrogen_pipeline,EL63-EL65,power,0,0.0
13104,hydrogen_pipeline,EL64-EL30,power,0,0.0
13105,hydrogen_pipeline,EL64-EL61,power,0,0.0
13106,hydrogen_pipeline,EL64-EL63,power,0,0.0
13107,hydrogen_pipeline,EL65-EL30,power,0,0.0
13108,hydrogen_pipeline,EL65-EL63,power,0,0.0
13109,hydrogen_pipeline,ES11-ES12,power,0,0.0
13110,hydrogen_pipeline,ES11-ES41,power,0,0.0
13111,hydrogen_pipeline,ES11-PT11,power,0,0.0
13112,hydrogen_pipeline,ES12-ES11,power,0,0.0
13113,hydrogen_pipeline,ES12-ES13,power,0,0.0
13114,hydrogen_pipeline,ES12-ES41,power,0,0.0
13115,hydrogen_pipeline,ES13-ES12,power,0,0.0
13116,hydrogen_pipeline,ES13-ES21,power,0,0.0
13117,hydrogen_pipeline,ES13-ES41,power,0,0.0
13118,hydrogen_pipeline,ES21-ES13,power,0,0.0
13119,hydrogen_pipeline,ES21-ES22,power,0,0.0
13120,hydrogen_pipeline,ES21-ES23,power,0,0.0
13121,hydrogen_pipeline,ES21-ES41,power,0,0.0
13122,hydrogen_pipeline,ES21-FRI1,power,0,0.0
13123,hydrogen_pipeline,ES22-ES21,power,0,0.0
13124,hydrogen_pipeline,ES22-ES23,power,0,0.0
13125,hydrogen_pipeline,ES22-ES24,power,0,0.0
13126,hydrogen_pipeline,ES22-FRI1,power,0,0.0
13127,hydrogen_pipeline,ES23-ES21,power,0,0.0
13128,hydrogen_pipeline,ES23-ES22,power,0,0.0
13129,hydrogen_pipeline,ES23-ES24,power,0,0.0
13130,hydrogen_pipeline,ES23-ES41,power,0,0.0
13131,hydrogen_pipeline,ES24-ES22,power,0,0.0
13132,hydrogen_pipeline,ES24-ES23,power,0,0.0
13133,hydrogen_pipeline,ES24-ES41,power,0,0.0
13134,hydrogen_pipeline,ES24-ES42,power,0,0.0
13135,hydrogen_pipeline,ES24-ES51,power,0,0.0
13136,hydrogen_pipeline,ES24-ES52,power,0,0.0
13137,hydrogen_pipeline,ES24-FRI1,power,0,0.0
13138,hydrogen_pipeline,ES24-FRJ2,power,0,0.0
13139,hydrogen_pipeline,ES30-ES41,power,0,0.0
13140,hydrogen_pipeline,ES30-ES42,power,0,0.0
13141,hydrogen_pipeline,ES41-ES11,power,0,0.0
13142,hydrogen_pipeline,ES41-ES12,power,0,0.0
13143,hydrogen_pipeline,ES41-ES13,power,0,0.0
13144,hydrogen_pipeline,ES41-ES21,power,0,0.0
13145,hydrogen_pipeline,ES41-ES23,power,0,0.0
13146,hydrogen_pipeline,ES41-ES24,power,0,0.0
13147,hydrogen_pipeline,ES41-ES30,power,0,0.0
13148,hydrogen_pipeline,ES41-ES42,power,0,0.0
13149,hydrogen_pipeline,ES41-ES43,power,0,0.0
13150,hydrogen_pipeline,ES41-PT11,power,0,0.0
13151,hydrogen_pipeline,ES41-PT16,power,0,0.0
13152,hydrogen_pipeline,ES42-ES24,power,0,0.0
13153,hydrogen_pipeline,ES42-ES30,power,0,0.0
13154,hydrogen_pipeline,ES42-ES41,power,0,0.0
13155,hydrogen_pipeline,ES42-ES43,power,0,0.0
13156,hydrogen_pipeline,ES42-ES52,power,0,0.0
13157,hydrogen_pipeline,ES42-ES61,power,0,0.0
13158,hydrogen_pipeline,ES42-ES62,power,0,0.0
13159,hydrogen_pipeline,ES43-ES41,power,0,0.0
13160,hydrogen_pipeline,ES43-ES42,power,0,0.0
13161,hydrogen_pipeline,ES43-ES61,power,0,0.0
13162,hydrogen_pipeline,ES43-PT16,power,0,0.0
13163,hydrogen_pipeline,ES43-PT18,power,0,0.0
13164,hydrogen_pipeline,ES51-ES24,power,0,0.0
13165,hydrogen_pipeline,ES51-ES52,power,0,0.0
13166,hydrogen_pipeline,ES51-FRJ1,power,0,0.0
13167,hydrogen_pipeline,ES51-FRJ2,power,0,0.0
13168,hydrogen_pipeline,ES52-ES24,power,0,0.0
13169,hydrogen_pipeline,ES52-ES42,power,0,0.0
13170,hydrogen_pipeline,ES52-ES51,power,0,0.0
13171,hydrogen_pipeline,ES52-ES62,power,0,0.0
13172,hydrogen_pipeline,ES61-ES42,power,0,0.0
13173,hydrogen_pipeline,ES61-ES43,power,0,0.0
13174,hydrogen_pipeline,ES61-ES62,power,0,0.0
13175,hydrogen_pipeline,ES61-PT15,power,0,0.0
13176,hydrogen_pipeline,ES61-PT18,power,0,0.0
13177,hydrogen_pipeline,ES62-ES42,power,0,0.0
13178,hydrogen_pipeline,ES62-ES52,power,0,0.0
13179,hydrogen_pipeline,ES62-ES61,power,0,0.0
13180,hydrogen_pipeline,FI19-FI1C,power,0,0.0
13181,hydrogen_pipeline,FI19-FI1D,power,0,0.0
13182,hydrogen_pipeline,FI1B-FI1C,power,0,0.0
13183,hydrogen_pipeline,FI1C-FI19,power,0,0.0
13184,hydrogen_pipeline,FI1C-FI1B,power,0,0.0
13185,hydrogen_pipeline,FI1C-FI1D,power,0,0.0
13186,hydrogen_pipeline,FI1D-FI19,power,0,0.0
13187,hydrogen_pipeline,FI1D-FI1C,power,0,0.0
13188,hydrogen_pipeline,FI1D-NO07,power,0,0.0
13189,hydrogen_pipeline,FI1D-SE33,power,0,0.0
13190,hydrogen_pipeline,FR10-FRB0,power,0,0.0
13191,hydrogen_pipeline,FR10-FRC1,power,0,0.0
13192,hydrogen_pipeline,FR10-FRD2,power,0,0.0
13193,hydrogen_pipeline,FR10-FRE2,power,0,0.0
13194,hydrogen_pipeline,FR10-FRF2,power,0,0.0
13195,hydrogen_pipeline,FRB0-FR10,power,0,0.0
13196,hydrogen_pipeline,FRB0-FRC1,power,0,0.0
13197,hydrogen_pipeline,FRB0-FRD1,power,0,0.0
13198,hydrogen_pipeline,FRB0-FRD2,power,0,0.0
13199,hydrogen_pipeline,FRB0-FRG0,power,0,0.0
13200,hydrogen_pipeline,FRB0-FRI2,power,0,0.0
13201,hydrogen_pipeline,FRB0-FRI3,power,0,0.0
13202,hydrogen_pipeline,FRB0-FRK1,power,0,0.0
13203,hydrogen_pipeline,FRC1-FR10,power,0,0.0
13204,hydrogen_pipeline,FRC1-FRB0,power,0,0.0
13205,hydrogen_pipeline,FRC1-FRC2,power,0,0.0
13206,hydrogen_pipeline,FRC1-FRF2,power,0,0.0
13207,hydrogen_pipeline,FRC1-FRK1,power,0,0.0
13208,hydrogen_pipeline,FRC1-FRK2,power,0,0.0
13209,hydrogen_pipeline,FRC2-CH01,power,0,0.0
13210,hydrogen_pipeline,FRC2-CH02,power,0,0.0
13211,hydrogen_pipeline,FRC2-FRC1,power,0,0.0
13212,hydrogen_pipeline,FRC2-FRF1,power,0,0.0
13213,hydrogen_pipeline,FRC2-FRF2,power,0,0.0
13214,hydrogen_pipeline,FRC2-FRF3,power,0,0.0
13215,hydrogen_pipeline,FRC2-FRK2,power,0,0.0
13216,hydrogen_pipeline,FRD1-FRB0,power,0,0.0
13217,hydrogen_pipeline,FRD1-FRD2,power,0,0.0
13218,hydrogen_pipeline,FRD1-FRG0,power,0,0.0
13219,hydrogen_pipeline,FRD1-FRH0,power,0,0.0
13220,hydrogen_pipeline,FRD2-FR10,power,0,0.0
13221,hydrogen_pipeline,FRD2-FRB0,power,0,0.0
13222,hydrogen_pipeline,FRD2-FRD1,power,0,0.0
13223,hydrogen_pipeline,FRD2-FRE2,power,0,0.0
